Refrigerant,Tc predicted,Pc predicted,vc predicted
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1132a,302.40900979737614,5036581.980469729,0.00015955064004473312
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1141,327.3405411772458,5533013.044321989,0.0001595506400444829
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1216yc,367.5828276313135,3512461.059100264,0.0002909163405620762
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (E),386.11380694092287,3533536.429718992,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
R 1225ye (Z),378.65491463151295,3476407.975401002,0.00029091634056238803
